Sid,Response,Technique_id,True_labels,Predicted_labels
60297,"[TextBlock(text='[\n  {\n    ""sid"": ""60297"",\n    ""Technique ID"": ""T1505"",\n    ""Technique Name"": ""Server Software Component"",\n    ""Quotes"": [\n      ""Php.Webshell.Cybershell inbound connection attempt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect inbound connection attempts to a PHP webshell named \'Cybershell\'. Webshells are malicious scripts that allow remote code execution on a server, which aligns with the \'Server Software Component\' technique in ATT&CK.""\n  },\n  {\n    ""sid"": ""60297"", \n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""http_uri; content:\\"".php?d=/\\"",fast_pattern,nocase; content:\\""&show\\"",nocase; service:http;""\n    ],\n    ""Explanation"": ""The Snort rule is specifically looking for HTTP traffic with a specific URI pattern and content, indicating that the attack is targeting the application layer protocol (HTTP) to deliver the webshell payload, which maps to the \'Application Layer Protocol\' technique in ATT&CK.""\n  }\n]', type='text')]","['T1505', 'T1071']",['TA0003'],"['TA0003', 'TA0011']"
31564,"[TextBlock(text='[\n  {\n    ""sid"": ""31564"",\n    ""Technique ID"": ""T1041"",\n    ""Technique Name"": ""Exfiltration Over C2 Channel"",\n    ""Quotes"": [\n      ""MALWARE-CNC Win.Trojan.CosmicDuke FTP data exfiltration""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect data exfiltration over an FTP channel, which is a common technique used by malware to send stolen data to a command and control (C2) server. The rule specifically mentions \'CosmicDuke\', which is a known malware family that uses this technique.""\n  },\n  {\n    ""sid"": ""31564"",\n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""service:ftp-data""\n    ],\n    ""Explanation"": ""The Snort rule is specifically looking for FTP data transfers, which is an application layer protocol. Malware often uses common protocols like FTP to blend in with legitimate traffic and evade detection.""\n  }\n]', type='text')]","['T1041', 'T1071']",['TA0010'],"['TA0011', 'TA0010']"
58789,"[TextBlock(text='[\n  {\n    ""sid"": ""58789"",\n    ""Technique ID"": ""T1609"",\n    ""Technique Name"": ""Unix Shell Configuration Modification"",\n    ""Quotes"": [\n      ""content:\\""$%257b\\"",fast_pattern,nocase; pcre:\\""/\\\\x24%257b.{0,200}(%(25)?24|\\\\x24)(%(25)?7b|\\\\x7b).{0,200}(%(25)?3a|\\\\x3a)(%(25)?(27|2d|5c|22)|[\\\\x27\\\\x2d\\\\x5c\\\\x22])*([jndi\\\\x7d\\\\x3a\\\\x2d]|(%(25)?(7d|3a|2d))|(%(25)?5c|\\\\x5c)u00[a-f0-9]{2}){1,4}(%(25)?(22|27)|[\\\\x22\\\\x27])?(%(25)?(3a|7d)|[\\\\x3a\\\\x7djndi])/i\\""""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect attempts to exploit the Log4j vulnerability (CVE-2021-44228) in Apache Log4j, which allows remote code execution by modifying the configuration of the Unix shell environment. The content and pcre fields in the rule match specific patterns related to the Log4j exploit, indicating that the rule is targeting the Unix Shell Configuration Modification technique (T1609).""\n  },\n  {\n    ""sid"": ""58789"",\n    ""Technique ID"": ""T1190"",\n    ""Technique Name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [\n      ""msg:\\""SERVER-OTHER Apache Log4j logging remote code execution attempt\\""""\n    ],\n    ""Explanation"": ""The Snort rule explicitly mentions \'Apache Log4j logging remote code execution attempt\' in the msg field, indicating that it is designed to detect attempts to exploit a vulnerability in the publicly-facing Apache Log4j application. This directly maps to the Exploit Public-Facing Application technique (T1190).""\n  }\n]', type='text')]","['T1609', 'T1190']",['TA0001'],"['TA0002', 'TA0001']"
37378,"[TextBlock(text='[\n  {\n    ""sid"": ""37378"",\n    ""Technique ID"": ""T1078"",\n    ""Technique Name"": ""Valid Accounts"",\n    ""Quotes"": [\n      ""SERVER-WEBAPP ABB default password login attempt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect attempts to log in using a default password for the ABB server web application, which falls under the Valid Accounts technique in ATT&CK, where adversaries leverage default credentials for legitimate system or service accounts.""\n  },\n  {\n    ""sid"": ""37378"", \n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""http_header"",\n      ""service:http""\n    ],\n    ""Explanation"": ""The Snort rule is specifically looking for HTTP traffic and inspecting the HTTP headers, which relates to the Application Layer Protocol technique in ATT&CK, where adversaries interact with servers over the application layer protocol to obfuscate their activities.""\n  }\n]', type='text')]","['T1078', 'T1071']","['TA0005', 'TA0001', 'TA0004', 'TA0003']","['TA0004', 'TA0003', 'TA0001', 'TA0005', 'TA0011']"
40331,"[TextBlock(text='[\n  {\n    ""sid"": ""40331"",\n    ""Technique ID"": ""T1078"",\n    ""Technique Name"": ""Valid Accounts"",\n    ""Quotes"": [\n      ""SERVER-WEBAPP JBoss default credential login attempt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect attempts to log in to the JBoss management console using the default \'admin:admin\' credentials, which falls under the Valid Accounts technique in ATT&CK.""\n  },\n  {\n    ""sid"": ""40331"",\n    ""Technique ID"": ""T1190"",\n    ""Technique Name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [\n      ""/jmx-console/""\n    ],\n    ""Explanation"": ""The rule is looking for requests to the \'/jmx-console/\' URI, which is part of the JBoss management console, a public-facing application. Attempting to exploit this application with default credentials aligns with the Exploit Public-Facing Application technique.""\n  }\n]', type='text')]","['T1078', 'T1190']","['TA0005', 'TA0001', 'TA0004', 'TA0003']","['TA0005', 'TA0001', 'TA0004', 'TA0003']"
44563,"[TextBlock(text='[\n  {\n    ""sid"": ""44563"",\n    ""Technique ID"": ""T1071.001"",\n    ""Technique Name"": ""Malicious PowerShell"",\n    ""Quotes"": [\n      ""MALWARE-CNC PowerShell Empire variant outbound connection""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect outbound connections related to the PowerShell Empire malware, which is a post-exploitation framework that uses PowerShell for its operations. This directly maps to the \'Malicious PowerShell\' technique in MITRE ATT&CK, which involves using PowerShell for malicious purposes.""\n  },\n  {\n    ""sid"": ""44563"",\n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""http_header; content:\\""CF-RAY: \\""; content:\\""=|0D 0A|\\"",within 3,distance 27; pcre:\\""/CF-RAY: [a-z0-9]{27}=\\\\x0d\\\\x0a/i\\""; service:http;""\n    ],\n    ""Explanation"": ""The Snort rule is specifically looking for HTTP traffic with certain patterns in the headers, indicating that it is targeting the Application Layer Protocol technique. The rule checks for the presence of the \'CF-RAY\' header and a specific pattern, which suggests it is detecting traffic related to the Cloudflare reverse proxy service.""\n  }\n]', type='text')]",['T1071'],['TA0002'],['TA0011']
30521,"[TextBlock(text='[\n  {\n    ""sid"": ""30521"",\n    ""Technique ID"": ""T1190"",\n    ""Technique Name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [\n      ""OpenSSL TLSv1 heartbeat read overrun attempt - vulnerable client response""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect attempts to exploit the OpenSSL TLSv1 heartbeat read overrun vulnerability (CVE-2014-0160), which is a vulnerability in public-facing applications (web servers, mail servers, etc.) that use OpenSSL. This vulnerability allows an attacker to read sensitive memory from the server, potentially exposing private keys, passwords, and other sensitive data.""\n  },\n  {\n    ""sid"": ""30521"",\n    ""Technique ID"": ""T1046"",\n    ""Technique Name"": ""Network Service Scanning"",\n    ""Quotes"": [\n      ""$EXTERNAL_NET [21,25,443,465,636,992,993,995,2484]""\n    ],\n    ""Explanation"": ""The Snort rule is looking for traffic to specific ports associated with various network services (FTP, SMTP, HTTPS, LDAP, etc.). This could indicate an attacker scanning for open ports and services on the target network, which is a common reconnaissance technique.""\n  }\n]', type='text')]","['T1190', 'T1046']",['TA0009'],"['TA0007', 'TA0001']"
19079,"[TextBlock(text='[\n  {\n    ""sid"": ""19079"",\n    ""Technique ID"": ""T1189"",\n    ""Technique Name"": ""Drive-by Compromise"",\n    ""Quotes"": [\n      ""content:\\""function post_info(info_array)\\"";"",\n      ""pcre:\\""/^\\\\s*\\\\x7B[^\\\\x7D]*document\\\\.createElement\\\\(\'input\'\\\\)[^\\\\x7D]*form\\\\.appendChild\\\\(plugin\\\\)\\\\s*\\\\x7D/Rims\\""""\n    ],\n    ""Explanation"": ""The Snort rule appears to be detecting a drive-by compromise attack targeting Internet Explorer. It looks for specific patterns in the HTTP response that suggest malicious JavaScript code attempting to create an input element and append it to a form, which is a common technique used in drive-by attacks.""\n  },\n  {\n    ""sid"": ""19079"", \n    ""Technique ID"": ""T1211"",\n    ""Technique Name"": ""Internet Control Message Protocol (ICMP) Tunneling"",\n    ""Quotes"": [],\n    ""Explanation"": ""While the Snort rule does not explicitly mention ICMP tunneling, the metadata field \'policy max-detect-ips drop\' suggests that the rule is designed to detect and block potential malicious traffic, which could include ICMP tunneling techniques used for data exfiltration or command and control.""\n  }\n]', type='text')]","['T1189', 'T1211']",['TA0003'],"['TA0005', 'TA0001']"
58723,"[TextBlock(text='[\n  {\n    ""sid"": ""58723"",\n    ""Technique ID"": ""T1609"",\n    ""Technique Name"": ""Unix Shell Configuration Modification"",\n    ""Quotes"": [\n      ""Apache Log4j logging remote code execution attempt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect attempts to exploit the Log4j vulnerability in Apache, which allows remote code execution. This is related to the Unix Shell Configuration Modification technique, where adversaries modify shell configurations to achieve persistence or enable execution of malicious code.""\n  },\n  {\n    ""sid"": ""58723"", \n    ""Technique ID"": ""T1190"",\n    ""Technique Name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [\n      ""Apache Log4j logging remote code execution attempt""\n    ],\n    ""Explanation"": ""The Snort rule specifically mentions an attempt to exploit the Log4j vulnerability in Apache, which is a public-facing application. This directly maps to the Exploit Public-Facing Application technique, where adversaries attempt to exploit software vulnerabilities in internet-facing systems.""\n  }\n]', type='text')]","['T1609', 'T1190']",['TA0001'],"['TA0002', 'TA0001']"
40493,"[TextBlock(text='[\n  {\n    ""sid"": ""40493"",\n    ""Technique ID"": ""T1505.003"",\n    ""Technique Name"": ""Server Software Component: Web Shell"",\n    ""Quotes"": [\n      ""SERVER-WEBAPP Ektron ServerControlWS.asmx XSL transform code injection attempt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect an attempt to inject malicious code into the Ektron ServerControlWS.asmx web service, which could potentially lead to the deployment of a web shell. Web shells are malicious scripts or programs that allow remote administration of a compromised server.""\n  },\n  {\n    ""sid"": ""40493"",\n    ""Technique ID"": ""T1059.007"",\n    ""Technique Name"": ""Command and Scripting Interpreter: XSL Script Processing"",\n    ""Quotes"": [\n      ""content:\\""<msxsl:script\\"",nocase""\n    ],\n    ""Explanation"": ""The Snort rule specifically looks for the presence of the \'<msxsl:script\' tag in the HTTP client body, which is an indicator of an attempt to execute XSL (Extensible Stylesheet Language) scripts. XSL scripts can be used for code injection and execution on the server-side.""\n  }\n]', type='text')]","['T1505', 'T1059']",['TA0005'],"['TA0002', 'TA0003']"
59926,"[TextBlock(text='[\n  {\n    ""sid"": ""59926"",\n    ""Technique ID"": ""T1059"",\n    ""Technique Name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [\n      ""content:\\""pty.spawn(|22|/bin/\\""; content:\\""sh\\"",within 10;""\n    ],\n    ""Explanation"": ""The Snort rule is looking for indicators of a Python remote shell spawn attempt, which involves executing system commands or scripts. The content matches suggest that the rule is detecting the use of the pty.spawn() function in Python to spawn a shell (/bin/sh), which maps to the Command and Scripting Interpreter technique.""\n  },\n  {\n    ""sid"": ""59926"", \n    ""Technique ID"": ""T1090"",\n    ""Technique Name"": ""Proxy"",\n    ""Quotes"": [\n      ""flow:to_server,established;""\n    ],\n    ""Explanation"": ""The \'flow:to_server,established;\' part of the rule suggests that it is looking for an established connection from an external network to the home network, which could indicate the use of a proxy or tunneling mechanism to gain remote access, mapping to the Proxy technique.""\n  }\n]', type='text')]","['T1059', 'T1090']",['TA0002'],"['TA0002', 'TA0011']"
60283,"[TextBlock(text='[\n  {\n    ""sid"": ""60283"",\n    ""Technique ID"": ""T1505"",\n    ""Technique Name"": ""Server Software Component"",\n    ""Quotes"": [\n      ""MALWARE-OTHER Php.Webshell.CrewShell inbound connection attempt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect inbound connections attempting to exploit a PHP web shell named CrewShell, which is a type of malicious server software component used for remote access and control.""\n  },\n  {\n    ""sid"": ""60283"", \n    ""Technique ID"": ""T1190"",\n    ""Technique Name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [\n      ""flow:to_server,established; http_uri; content:\\"".php?\\"",nocase; content:\\""&defined_vars\\"",fast_pattern,nocase;""\n    ],\n    ""Explanation"": ""The rule is looking for specific patterns in the HTTP request URI and content, suggesting an attempt to exploit a public-facing PHP application by sending crafted input to trigger the web shell payload.""\n  }\n]', type='text')]","['T1505', 'T1190']",['TA0003'],"['TA0003', 'TA0001']"
18932,"[TextBlock(text='[\n  {\n    ""sid"": ""18932"",\n    ""Technique ID"": ""T1190"",\n    ""Technique Name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [\n      ""SERVER-WEBAPP Jboss default configuration unauthorized application add attempt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect an attempt to exploit a default configuration vulnerability in the JBoss application server by adding an unauthorized application. This aligns with the \'Exploit Public-Facing Application\' technique, which involves exploiting vulnerabilities in internet-facing applications.""\n  },\n  {\n    ""sid"": ""18932"",\n    ""Technique ID"": ""T1211"",\n    ""Technique Name"": ""Exploitation for Credential Access"",\n    ""Quotes"": [\n      ""SERVER-WEBAPP Jboss default configuration unauthorized application add attempt""\n    ],\n    ""Explanation"": ""The Snort rule is looking for an attempt to exploit a default configuration vulnerability in the JBoss application server, which could potentially lead to credential access or other unauthorized access. This relates to the \'Exploitation for Credential Access\' technique, which involves exploiting vulnerabilities to gain access to credentials.""\n  }\n]', type='text')]","['T1190', 'T1211']","['TA0005', 'TA0001', 'TA0004', 'TA0003']","['TA0005', 'TA0001']"
6207,"[TextBlock(text='[\n  {\n    ""sid"": ""6207"",\n    ""Technique ID"": ""T1056"",\n    ""Technique Name"": ""Input Capture"",\n    ""Quotes"": [\n      ""MALWARE-OTHER Keylogger winsession runtime detection - smtp"",\n      ""WinSession Logger""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect a keylogger malware that captures user input, which aligns with the Input Capture technique in ATT&CK. The rule specifically mentions \'Keylogger\' and \'WinSession Logger\', indicating that it targets a keylogger malware targeting Windows sessions.""\n  },\n  {\n    ""sid"": ""6207"", \n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""service:smtp""\n    ],\n    ""Explanation"": ""The Snort rule specifies \'service:smtp\', indicating that it is looking for traffic over the SMTP (Simple Mail Transfer Protocol) application layer protocol. This aligns with the Application Layer Protocol technique in ATT&CK, which involves using application layer protocols for various purposes, such as data exfiltration or command and control.""\n  }\n]', type='text')]","['T1056', 'T1071']","['TA0006', 'TA0009']","['TA0006', 'TA0011', 'TA0009']"
37389,"[TextBlock(text='[\n  {\n    ""sid"": ""37389"",\n    ""Technique ID"": ""T1078"",\n    ""Technique Name"": ""Valid Accounts"",\n    ""Quotes"": [\n      ""Rockwell Automation default password login attempt""\n    ],\n    ""Explanation"": ""This Snort rule is designed to detect attempts to log in using the default administrator password for Rockwell Automation products, which falls under the Valid Accounts technique in ATT&CK. Adversaries may leverage default credentials to gain initial access or escalate privileges on systems.""\n  },\n  {\n    ""sid"": ""37389"", \n    ""Technique ID"": ""T1190"",\n    ""Technique Name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [\n      ""SERVER-WEBAPP Rockwell Automation default password login attempt""\n    ],\n    ""Explanation"": ""The rule targets attempts to exploit a public-facing web application (Rockwell Automation) using default credentials, which aligns with the Exploit Public-Facing Application technique in ATT&CK. Adversaries may attempt to exploit vulnerabilities in internet-facing systems to gain initial access or persistence.""\n  }\n]', type='text')]","['T1078', 'T1190']","['TA0005', 'TA0001', 'TA0004', 'TA0003']","['TA0005', 'TA0001', 'TA0004', 'TA0003']"
50095,"[TextBlock(text='[\n  {\n    ""sid"": ""50095"",\n    ""Technique ID"": ""T1195"",\n    ""Technique Name"": ""Supply Chain Compromise"",\n    ""Quotes"": [\n      ""INDICATOR-COMPROMISE Responder poisoner self-signed certificate attempt""\n    ],\n    ""Explanation"": ""The Snort rule appears to be detecting an attempt to compromise the supply chain by using a self-signed certificate, which could be an indicator of a supply chain attack. The rule is looking for a specific pattern in the SSL handshake that matches a self-signed certificate being used, which could be an attempt to perform a man-in-the-middle attack or other supply chain compromise.""\n  },\n  {\n    ""sid"": ""50095"",\n    ""Technique ID"": ""T1557"",\n    ""Technique Name"": ""Adversary-in-the-Middle"",\n    ""Quotes"": [\n      ""INDICATOR-COMPROMISE Responder poisoner self-signed certificate attempt""\n    ],\n    ""Explanation"": ""The Snort rule is specifically looking for an attempt to use a self-signed certificate, which could be an indicator of an adversary-in-the-middle attack. By using a self-signed certificate, an attacker could potentially intercept and decrypt encrypted traffic, acting as a man-in-the-middle between the client and server.""\n  }\n]', type='text')]","['T1195', 'T1557']",['TA0006'],"['TA0006', 'TA0009', 'TA0001']"
56616,"[TextBlock(text='[\n  {\n    ""sid"": ""56616"",\n    ""Technique ID"": ""T1071.001"",\n    ""Technique Name"": ""Malicious Web Application Content"",\n    ""Quotes"": [\n      ""content:\\""{|22|locale|22 3A 22|en|22|,|22|channel|22 3A 22|prod|22|,|22|addon|22 3A 22|\\"""",\n      ""pcre:\\""/^POST\\\\s(?:\\\\/track|\\\\/api\\\\/v1\\\\/survey\\\\/embed|\\\\/svc\\\\/weather\\\\/v2)/\\""""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect outbound connections from a Cobalt Strike beacon, which is a type of malicious web application content. The content and pcre fields in the rule match specific patterns in the HTTP request body and URI path that are indicative of Cobalt Strike beacon traffic.""\n  },\n  {\n    ""sid"": ""56616"",\n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""alert tcp $HOME_NET any - $EXTERNAL_NET $HTTP_PORTS"",\n      ""service:http;""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect malicious traffic over the HTTP protocol, which is an application layer protocol. The rule specifies the TCP protocol and the HTTP ports, indicating that it is targeting application layer traffic.""\n  }\n]', type='text')]",['T1071'],['TA0011'],['TA0011']
13768,"[TextBlock(text='[\n  {\n    ""sid"": ""13768"",\n    ""Technique ID"": ""T1056"",\n    ""Technique Name"": ""Input Capture"",\n    ""Quotes"": [\n      ""\\""MALWARE-OTHER Keylogger cyber sitter runtime detection\\""""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect a keylogger malware called \'CYBERsitter\', which is used for capturing user input such as keystrokes, indicating the \'Input Capture\' technique from MITRE ATT&CK.""\n  },\n  {\n    ""sid"": ""13768"",\n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""\\""service:smtp\\""""\n    ],\n    ""Explanation"": ""The Snort rule is specifically looking for the \'CYBERsitter\' keylogger malware being transmitted over the SMTP (email) protocol, which falls under the \'Application Layer Protocol\' technique in MITRE ATT&CK.""\n  }\n]', type='text')]","['T1056', 'T1071']","['TA0006', 'TA0009']","['TA0006', 'TA0011', 'TA0009']"
44564,"[TextBlock(text='[\n  {\n    ""sid"": ""44564"",\n    ""Technique ID"": ""T1071.001"",\n    ""Technique Name"": ""Malicious PowerShell"",\n    ""Quotes"": [\n      ""\\""MALWARE-CNC PowerShell Empire variant outbound connection\\""""\n    ],\n    ""Explanation"": ""The Snort rule explicitly mentions \'PowerShell Empire\', which is a PowerShell-based post-exploitation framework used by adversaries. This maps to the \'Malicious PowerShell\' technique in MITRE ATT&CK, where adversaries abuse PowerShell for execution of malicious code.""\n  },\n  {\n    ""sid"": ""44564"", \n    ""Technique ID"": ""T1071.004"",\n    ""Technique Name"": ""Malicious PowerShell Script"",\n    ""Quotes"": [\n      ""\\""MALWARE-CNC PowerShell Empire variant outbound connection\\""""\n    ],\n    ""Explanation"": ""The Snort rule refers to a \'PowerShell Empire variant\', which likely involves the use of malicious PowerShell scripts. This aligns with the \'Malicious PowerShell Script\' technique in MITRE ATT&CK, where adversaries abuse PowerShell scripts for execution of malicious code.""\n  }\n]', type='text')]",['T1071'],['TA0002'],['TA0011']
42834,"[TextBlock(text='[\n  {\n    ""sid"": ""42834"",\n    ""Technique ID"": ""T1100"",\n    ""Technique Name"": ""Web Shell"",\n    ""Quotes"": [\n      ""MALWARE-CNC Win.Backdoor.Chopper web shell connection"",\n      ""content:\\""z9=base64%5fdecode\\"",fast_pattern,nocase; content:\\""=%40eval\\""""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect a web shell connection related to the Win.Backdoor.Chopper malware. The rule looks for specific patterns in the HTTP request that are indicative of a web shell, such as the presence of \'z9=base64_decode\' and \'=%40eval\' in the client body, which are commonly used in web shell scripts.""\n  },\n  {\n    ""sid"": ""42834"",\n    ""Technique ID"": ""T1090"",\n    ""Technique Name"": ""Proxy"",\n    ""Quotes"": [\n      ""content:\\""X-Forwarded-For\\"",nocase;""\n    ],\n    ""Explanation"": ""The Snort rule checks for the presence of the \'X-Forwarded-For\' header, which is commonly used to identify the originating IP address of a client when it is behind a proxy or load balancer. This suggests that the rule is also looking for potential proxy usage, which is a technique often employed by attackers to obfuscate their true source IP address.""\n  }\n]', type='text')]","['T1100', 'T1090']",['TA0003'],"['TA0003', 'TA0011']"
49455,"[TextBlock(text='[\n  {\n    ""sid"": ""49455"",\n    ""Technique ID"": ""T1505"",\n    ""Technique Name"": ""Server Software Component"",\n    ""Quotes"": [\n      ""\\""SERVER-OTHER Perl webshell upload attempt\\""""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect attempts to upload a Perl webshell, which is a type of malicious server software component used for remote code execution on the server.""\n  },\n  {\n    ""sid"": ""49455"", \n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""service:http""\n    ],\n    ""Explanation"": ""The Snort rule is specifically looking for HTTP traffic, which is an application layer protocol used for web communication.""\n  }\n]', type='text')]","['T1505', 'T1071']",['TA0001'],"['TA0003', 'TA0011']"
42834,"[TextBlock(text='[\n  {\n    ""sid"": ""42834"",\n    ""Technique ID"": ""T1100"",\n    ""Technique Name"": ""Web Shell"",\n    ""Quotes"": [\n      ""MALWARE-CNC Win.Backdoor.Chopper web shell connection"",\n      ""content:\\""z9=base64%5fdecode\\"",fast_pattern,nocase; content:\\""=%40eval\\""""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect a web shell connection related to the Win.Backdoor.Chopper malware. The rule looks for specific patterns in the HTTP request that are indicative of a web shell, such as the presence of \'z9=base64_decode\' and \'=%40eval\' in the client body, which are commonly used in web shell scripts.""\n  },\n  {\n    ""sid"": ""42834"",\n    ""Technique ID"": ""T1090"",\n    ""Technique Name"": ""Proxy"",\n    ""Quotes"": [\n      ""content:\\""X-Forwarded-For\\"",nocase;""\n    ],\n    ""Explanation"": ""The Snort rule checks for the presence of the \'X-Forwarded-For\' header, which is commonly used to identify the originating IP address of a client when it is behind a proxy or load balancer. This suggests that the rule is also looking for potential proxy usage, which is a technique often employed by attackers to obfuscate their true source IP address.""\n  }\n]', type='text')]","['T1100', 'T1090']",['TA0003'],"['TA0003', 'TA0011']"
26774,"[TextBlock(text='[\n  {\n    ""sid"": ""26774"",\n    ""Technique ID"": ""T1196"",\n    ""Technique Name"": ""Control Panel Items"",\n    ""Quotes"": [\n      ""content:\\""/loader.cpl\\"",fast_pattern,nocase;"",\n      ""pcre:\\""/\\\\/loader\\\\.cpl$/\\"";""\n    ],\n    ""Explanation"": ""The Snort rule is looking for outbound HTTP requests containing \'/loader.cpl\' in the URI, which is a technique used by malware to load malicious Control Panel items for persistence and execution.""\n  },\n  {\n    ""sid"": ""26774"",\n    ""Technique ID"": ""T1071.001"",\n    ""Technique Name"": ""Malicious Web Site Traffic"",\n    ""Quotes"": [\n      ""alert tcp $HOME_NET any - $EXTERNAL_NET $HTTP_PORTS"",\n      ""service:http;""\n    ],\n    ""Explanation"": ""The Snort rule is specifically looking for outbound HTTP traffic to external networks, which could indicate malicious web traffic related to command and control or data exfiltration.""\n  }\n]', type='text')]","['T1196', 'T1071']",['TA0011'],"['TA0005', 'TA0011']"
49450,"[TextBlock(text='[\n  {\n    ""sid"": ""49450"",\n    ""Technique ID"": ""T1505"",\n    ""Technique Name"": ""Server Software Component"",\n    ""Quotes"": [\n      ""SERVER-OTHER CFM webshell upload attempt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect attempts to upload a webshell, which is a malicious script or program that allows an attacker to gain unauthorized access and control over a server. This aligns with the \'Server Software Component\' technique, where adversaries attempt to execute malicious code by exploiting the vulnerabilities in server software components.""\n  },\n  {\n    ""sid"": ""49450"", \n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""service:http""\n    ],\n    ""Explanation"": ""The Snort rule specifically targets HTTP traffic, which is an application layer protocol. The \'Application Layer Protocol\' technique involves adversaries exploiting the weaknesses in common application layer protocols to gain unauthorized access or functionality.""\n  }\n]', type='text')]","['T1505', 'T1071']",['TA0005'],"['TA0003', 'TA0011']"
14074,"[TextBlock(text='[\n  {\n    ""sid"": ""14074"",\n    ""Technique ID"": ""T1056"",\n    ""Technique Name"": ""Input Capture"",\n    ""Quotes"": [\n      ""\\""MALWARE-OTHER Keylogger spybosspro 4.2 runtime detection\\""""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect a specific keylogger malware called \'SpyBoss Pro\', which is used for capturing user input such as keystrokes, indicating the \'Input Capture\' technique from MITRE ATT&CK.""\n  },\n  {\n    ""sid"": ""14074"",\n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""\\""service:smtp\\""""\n    ],\n    ""Explanation"": ""The Snort rule is looking for specific patterns in SMTP traffic, which is an application layer protocol, matching the \'Application Layer Protocol\' technique from MITRE ATT&CK.""\n  }\n]', type='text')]","['T1056', 'T1071']",['TA0001'],"['TA0006', 'TA0011', 'TA0009']"
