Sid,Response,Technique_id,True_labels,Predicted_labels
24517,"
 [
   {
     ""Sid"": ""24517"",
     ""Technique ID"": ""T1097"",
     ""Technique Name"": ""SQL Injection"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for SQL injection attempts by checking for the presence of the string \""state=\"" in the HTTP URI, followed by a value that is not encoded properly. SQL injection is a technique that allows an attacker to execute arbitrary SQL commands on a database server by exploiting vulnerabilities in the way that the database is accessed through a web application.""
   },
   {
     ""Sid"": ""24517"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploitation for Client Execution"",
     ""Quotes"": [],
     ""Explanation"": ""The rule also checks for the presence of the string \""my.activation.php3\"" in the HTTP URI, which is a known exploit for the F5 Networks FirePass product. This exploit allows an attacker to execute arbitrary code on the server by exploiting a vulnerability in the way that the product handles HTTP requests.""
   }
 ]
 ","['T1097', 'T1190']",['TA0001'],['TA0001']
31301,"
 {
   ""Sid"": ""31301"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [
     ""\""INTERNET EXPLORER XSLT MEMORY CORRUPTION ATTEMPT\""""
   ],
   ""Explanation"": ""The rule triggers based on the detection of an exploit attempt targeting a vulnerability in Microsoft Internet Explorer's XSLT functionality. This aligns with the MITER ATT&CK technique T1190 (Exploit Public-Facing Application), which involves exploiting a publicly accessible application to gain unauthorized access to the underlying system or data.""
 },
 {
   ""Sid"": ""31301"",
   ""Technique ID"": ""T1070"",
   ""Technique Name"": ""Web Server Dropper"",
   ""Quotes"": [
     ""\""BROWSER-IE MICROSOFT INTERNET EXPLORER XSLT MEMORY CORRUPTION ATTEMPT\""""
   ],
   ""Explanation"": ""The rule detects a malicious script or content within an HTTP request that attempts to exploit a vulnerability in Microsoft Internet Explorer's XSLT functionality. This aligns with the MITER ATT&CK technique T1070 (Web Server Dropper), which involves using a web server to host and deliver malicious content that can exploit a vulnerability on a victim's system.""
 }
 ","['T1190', 'T1070']",['TA0005'],"['TA0005', 'TA0001']"
19172,"
 {
   ""Sid"": ""19172"",
   ""Technique ID"": ""T1189"",
   ""Technique Name"": ""DLL Side-Loading"",
   ""Quotes"": [
     ""Dll-load exploit attempts exploit vulnerabilities in DLL loading mechanisms to execute code.""
   ],
   ""Explanation"": ""The rule checks for a specific pattern that is used in DLL side-loading attacks, where an attacker loads a malicious DLL into a legitimate process to execute arbitrary code. The pattern looks for a sequence of bytes that corresponds to the string 'ieshims.dll', which is a legitimate DLL used by Internet Explorer. However, attackers can create a malicious DLL with the same name and place it in a directory that is searched by the legitimate process, causing the malicious DLL to be loaded and executed.""
 }
 {
   ""Sid"": ""19172"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": [
     ""Exploitation for client execution encompasses the exploitation of software running on a user's system with the goal of executing arbitrary code or otherwise compromising the endpoint.""
   ],
   ""Explanation"": ""The rule is designed to detect exploitation attempts against Microsoft Internet Explorer (IE) version 8. IE is a web browser that is commonly targeted by attackers because it is widely used and has a history of vulnerabilities. The rule specifically checks for an exploit that targets a vulnerability in the ieshims.dll DLL, which is a DLL used by IE to display web pages. The exploit can allow an attacker to execute arbitrary code on the victim's computer.""
 }
 ","['T1189', 'T1190']","['TA0005', 'TA0003', 'TA0004']",['TA0001']
58744,"
 {
   ""Sid"": ""58744"",
   ""Technique ID"": ""T1484"",
   ""Technique Name"": ""JNDI Injection"",
   ""Quotes"": [],
   ""Explanation"": ""The Snort rule looks for the string \""${\"" in the HTTP request, which is a common indicator of JNDI injection attacks.""
 }
 {
   ""Sid"": ""58744"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The Snort rule looks for attacks against Apache Log4j, which is a public-facing application.""
 }
 ","['T1484', 'T1190']",['TA0001'],"['TA0005', 'TA0001', 'TA0004']"
16125,"{
   ""Sid"": ""16125"",
   ""Technique ID"": ""T1571.007"",
   ""Technique Name"": ""Keylogging"",
   ""Quotes"": [
     """"RETR k3ylogger.txt""
   ],
   ""Explanation"": ""The rule triggers if a client attempts to download the file named 'k3ylogger.txt' from a FTP server. This file name includes the word 'keylogger' which is a tool used to record keystrokes, allowing attackers to steal sensitive information such as passwords.""
 }
 
 {
   ""Sid"": ""16125"",
   ""Technique ID"": ""T1140"",
   ""Technique Name"": ""Exfiltration Over C2 Channel"",
   ""Quotes"": [
     """"RETR k3ylogger.txt""
   ],
   ""Explanation"": ""The rule triggers if a client attempts to download the file named 'k3ylogger.txt' from a FTP server. This file most likely contains the output of a keylogger, allowing the attacker to exfiltrate stolen credentials over the FTP channel.""
 }","['T1571', 'T1140']","['TA0006', 'TA0009']","['TA0005', 'TA0011']"
59092,"{
   ""Sid"": ""59092"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Command and Scripting Interpreter"",
   ""Quotes"": [],
   ""Explanation"": ""The rule contains the PHP function deltree() typically used in PHP web shells and command-line PHP scripts to recursively delete files and directories, which is indicative of a command and scripting interpreter technique.""
 }
 {
   ""Sid"": ""59092"",
   ""Technique ID"": ""T1254"",
   ""Technique Name"": ""Phishing"",
   ""Quotes"": [],
   ""Explanation"": ""The rule mentions the file_data keyword and detects specific PHP code, suggesting its use in a phishing attack by leveraging malicious PHP scripts.""
 }","['T1105', 'T1254']",['TA0003'],['TA0011']
1122,"{""Sid"": ""1122"", ""Technique ID"": ""T1087"", ""Technique Name"": ""File and Directory Discovery"", ""Quotes"": ""content:\""/etc/passwd\"",fast_pattern,nocase"", ""Explanation"": ""The rule triggers when content containing \""/etc/passwd\"" is observed, which indicates an attempt to access the file for reconnaissance purposes.""}
 {""Sid"": ""1122"", ""Technique ID"": ""T1110"", ""Technique Name"": ""Network Service Scanning"", ""Quotes"": ""tcp $EXTERNAL_NET any - $HTTP_SERVERS $HTTP_PORTS"", ""Explanation"": ""The rule monitors incoming TCP connections from external networks to HTTP servers on specific ports, which can be used for service scanning.""}","['T1087', 'T1110']",['TA0007'],"['TA0007', 'TA0006']"
42836,"
 {
   ""Sid"": ""42836"",
   ""Technique ID"": ""T1100"",
   ""Technique Name"": ""Web Shell"",
   ""Quotes"": ""content:\""=@eval(get_magic_quotes_gpc()?stripslashes($_POST["",
   ""Explanation"": ""The rule detects a web shell connection by identifying a specific pattern in the HTTP request body that is commonly used by web shells to bypass input validation and execute arbitrary code on the target system.""
 }
 {
   ""Sid"": ""42836"",
   ""Technique ID"": ""T1104"",
   ""Technique Name"": ""Connection Proxy"",
   ""Quotes"": ""tcp $EXTERNAL_NET any - $HOME_NET $HTTP_PORTS"",
   ""Explanation"": ""The rule monitors incoming TCP connections from external networks to internal systems on specific HTTP ports, which could indicate the establishment of a connection proxy used by adversaries to redirect traffic and bypass security controls.""
 }
 ","['T1100', 'T1104']",['TA0011'],"['TA0003', 'TA0011']"
2547,"
 {
   ""Sid"": ""2547"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Web Shell Upload"",
   ""Quotes"": [],
   ""Explanation"": ""This rule detects attempts to upload a web shell to a web server using the HP Web JetAdmin remote file upload vulnerability.""
 }
 ",['T1190'],['TA0001'],['TA0001']
22061,"
 {
   ""Sid"": ""22061"",
   ""Technique ID"": ""T1102"",
   ""Technique Name"": ""Data Encrypted for Impact"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects an attempt to load a malicious IFRAME from a website, which may be used to deliver malware or phishing content.""
 }
 ",['T1102'],['TA0011'],['TA0011']
48501,"{
   ""Sid"": ""48501"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Command and Scripting Interpreter"",
   ""Quotes"": ""Downloads and executes a file from a remote system."",
   ""Explanation"": ""The rule looks for traffic matching the pattern of a malicious executable being downloaded over FTP, HTTP, IMAP, or POP3. This matches the ATT&CK technique of Command and Scripting Interpreter as it involves using a command or script interpreter to execute a script or command.""
 }
 {
   ""Sid"": ""48501"",
   ""Technique ID"": ""T1059"",
   ""Technique Name"": ""File Deletion"",
   ""Quotes"": ""Deletes or overwrites existing files."",
   ""Explanation"": ""The rule looks for traffic matching the pattern of a malicious executable being downloaded over FTP, HTTP, IMAP, or POP3. This executable will then perform the technique of File deletion as it can delete files on the host system.""
 }","['T1105', 'T1059']",['TA0005'],"['TA0002', 'TA0011']"
42857,"
 {
   ""Sid"": ""42857"",
   ""Technique ID"": ""T1068"",
   ""Technique Name"": ""Execution via User Interface"",
   ""Quotes"": [
     ""\""Shell arbitrary command execution\""""
   ],
   ""Explanation"": ""The rule triggers on an attempt to execute arbitrary commands via a user interface (e.g., a web shell)""
 }
 ",['T1068'],['TA0002'],['TA0004']
58732,"
 {
   ""Sid"": ""58732"",
   ""Technique ID"": ""T1518.003"",
   ""Technique Name"": ""Remote Code Execution: Apache Log4j Logging"",
   ""Quotes"": ""\""content:\""upper\"",fast_pattern,nocase; http_cookie; content:\""upper\"",nocase; pcre:\""/(%(25)?24|\\x24)(%(25)?7b|\\x7b)upper(%(25)?3a|\\x3a)/i\"""",
   ""Explanation"": ""This rule detects malicious patterns in HTTP requests that attempt to exploit a remote code execution vulnerability in Apache Log4j.""
 }
 ",['T1518'],['TA0001'],['TA0007']
32771,"
 {
   ""Sid"": ""32771"",
   ""Technique ID"": ""T1566"",
   ""Technique Name"": ""Phishing"",
   ""Quotes"": ""\""Content-Disposition|3A 20|attachment\"""",
   ""Explanation"": ""This rule triggers when an email contains an attachment with the filename pattern \""-invoice.zip\"" and a specific content-disposition header, suggesting a phishing attempt.""
 }
 {
   ""Sid"": ""32771"",
   ""Technique ID"": ""T1193"",
   ""Technique Name"": ""Drive-by Compromise"",
   ""Quotes"": ""metadata:impact_flag red"",
   ""Explanation"": ""The rule indicates a high impact due to malicious content, suggesting a drive-by compromise attempt where malicious content is loaded onto a victim's device without their knowledge.""
 }
 ","['T1566', 'T1193']",['TA0001'],['TA0001']
32804,"
 {
   ""Sid"": ""32804"",
   ""Technique ID"": ""T1140"",
   ""Technique Name"": ""Exploit Kit"",
   ""Quotes"": [
     ""\""EXPLOIT-KIT known malicious javascript packer detected\""""
   ],
   ""Explanation"": ""The rule triggers when a specific pattern of malicious JavaScript code is detected, which is a common technique used by exploit kits to deliver payloads to target systems.""
 },
 {
   ""Sid"": ""32804"",
   ""Technique ID"": ""T1068"",
   ""Technique Name"": ""Obfuscated Files or Information"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for specific obfuscated patterns within the content of the traffic, indicating an attempt to hide malicious content from detection.""
 }
 ","['T1140', 'T1068']",['TA0005'],"['TA0005', 'TA0004']"
48508,"{
   ""Sid"": ""48508"",
   ""Technique ID"": ""T1133"",
   ""Technique Name"": ""Network Sniffing"",
   ""Quotes"": [
     ""Adversaries may use packet sniffing tools (e.g., tcpdump, Wireshark) to capture network traffic passing through a compromised system.""
   ],
   ""Explanation"": ""The rule looks for outbound connections to external IP addresses on HTTP ports. This traffic could be sniffed by an adversary to capture sensitive information, such as credentials or financial data.""
 }
 {
   ""Sid"": ""48508"",
   ""Technique ID"": ""T1071"",
   ""Technique Name"": ""Data from Local System"",
   ""Quotes"": [
     ""Adversaries may obtain data from the local system by reading files, querying system information, or scraping web pages.""
   ],
   ""Explanation"": ""The rule looks for HTTP requests to a specific URI path (/wp-content/plugins/). This URI path is commonly used by WordPress plugins to store data, so an adversary could use this rule to identify and exfiltrate sensitive data from a compromised WordPress website.""
 }","['T1133', 'T1071']",['TA0003'],"['TA0003', 'TA0001', 'TA0011']"
60297,"{
   ""Sid"": ""60297"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": ""\""Abusing functionality in client-side softwaresuch as a browserto execute arbitrary code on the host.\"""",
   ""Explanation"": ""The rule triggers on an HTTP GET request with a URI containing \"".php?d=/\"" followed by the \""&show\"" parameter, which is consistent with exploiting client-side software to execute arbitrary code on the host.""
 }
 {
   ""Sid"": ""60297"",
   ""Technique ID"": ""T1189"",
   ""Technique Name"": ""Web Shell"",
   ""Quotes"": ""\""Establishing a command shell over HTTP that gives an attacker an interactive interface to execute commands and interact with a remote system.\"""",
   ""Explanation"": ""The rule triggers on an HTTP GET request with a URI containing \"".php?d=/\"" followed by the \""&show\"" parameter, which is consistent with establishing a web shell to gain an interactive interface to the remote system.""
 }","['T1190', 'T1189']",['TA0003'],['TA0001']
31564,"
 {
   ""Sid"": ""31564"",
   ""Technique ID"": ""T1048"",
   ""Technique Name"": ""Exfiltration Over C2 Channel"",
   ""Quotes"": [
     ""\""STOR fp[0-9A-F]{44}\\x2ebin/\""""
   ],
   ""Explanation"": ""The rule detects FTP data exfiltration using the STOR command, which is used to store a file on the FTP server. The rule also checks for the presence of a specific binary file extension (.bin) in the STOR command, which is commonly used by malware to exfiltrate data.""
 }
 {
   ""Sid"": ""31564"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Data from Local System"",
   ""Quotes"": [],
   ""Explanation"": ""The rule checks for data exfiltration over FTP, which involves extracting data from the local system and sending it to a remote system. This technique is commonly used by malware to exfiltrate sensitive data from a compromised system.""
 }
 ","['T1048', 'T1105']",['TA0010'],"['TA0011', 'TA0010']"
58789,"
 {
   ""Sid"": ""58789"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [
     ""\""SERVER-OTHER Apache Log4j logging remote code execution attempt\""""
   ],
   ""Explanation"": ""The rule detects an attempt to exploit a vulnerability in the Apache Log4j library, which can allow an attacker to execute arbitrary code on the target system.""
 },
 {
   ""Sid"": ""58789"",
   ""Technique ID"": ""T1203"",
   ""Technique Name"": ""Exploit Software Application"",
   ""Quotes"": [
     ""\""SERVER-OTHER Apache Log4j logging remote code execution attempt\""""
   ],
   ""Explanation"": ""The rule detects an attempt to exploit a vulnerability in the Apache Log4j library, which can allow an attacker to execute arbitrary code on the target system.""
 }
 ","['T1190', 'T1203']",['TA0001'],"['TA0002', 'TA0001']"
37378,"
 {
   ""Sid"": ""37378"",
   ""Technique ID"": ""T1110"",
   ""Technique Name"": ""Credential Dumping"",
   ""Quotes"": [
     ""adversaries may attempt to dump local credentials from a compromised system"",
     ""Dumping credentials is a common technique used by adversaries to gain access to a system or escalate privileges.""
   ],
   ""Explanation"": ""The rule triggers when an HTTP request contains the string \""Authorization|3A|c2VydmljZTpBQkI4MDB4QQ==\"". This string is the Base64-encoded value of \""service:AB8008AA=\"", which is the default password for the ABB web application server.""
 }
 {
   ""Sid"": ""37378"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": [
     ""adversaries may attempt to exploit a vulnerability in a client-side application to execute arbitrary code on the victim's system"",
     ""Exploiting a vulnerability in a client-side application can allow an adversary to gain control of the victim's system.""
   ],
   ""Explanation"": ""The rule triggers when an HTTP request contains the string \""Authorization|3A|c2VydmljZTpBQkI4MDB4QQ==\"". This string is the Base64-encoded value of \""service:AB8008AA=\"", which is the default password for the ABB web application server. An adversary could use this password to gain access to the web application and execute arbitrary code on the victim's system.""
 }
 ","['T1110', 'T1190']","['TA0005', 'TA0001', 'TA0004', 'TA0003']","['TA0006', 'TA0001']"
40331,"
 {
   ""Sid"": ""40331"",
   ""Technique ID"": ""T1110.001"",
   ""Technique Name"": ""Web Login Brute Force"",
   ""Quotes"": ""\""content:\""Authorization: Basic YWRtaW46YWRtaW4=\"""",
   ""Explanation"": ""The rule triggers on brute force attempts against JBoss default credentials. Brute force attacks involve repeatedly trying different combinations of usernames and passwords to gain access to a system.""
 }
 {
   ""Sid"": ""40331"",
   ""Technique ID"": ""T1598.002"",
   ""Technique Name"": ""Credential Stuffing"",
   ""Quotes"": ""\""content:\""Authorization: Basic YWRtaW46YWRtaW4=\"""",
   ""Explanation"": ""The rule triggers on brute force attempts against JBoss default credentials. Credential stuffing attacks involve using stolen credentials from one system to try to gain access to another system.""
 }
 ","['T1110', 'T1598']","['TA0005', 'TA0001', 'TA0004', 'TA0003']","['TA0006', 'TA0043']"
44563,"{
   ""Sid"": ""44563"",
   ""Technique ID"": ""T1071"",
   ""Technique Name"": ""Command and Control"",
   ""Quotes"": [],
   ""Explanation"": ""This rule detects PowerShell Empire variant outbound connections, which can be used for command and control of compromised systems.""
 }
 {
   ""Sid"": ""44563"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Ingress Tool Transfer"",
   ""Quotes"": [],
   ""Explanation"": ""This rule detects the transfer of a PowerShell Empire variant tool into the network, which could be used for ingress into a system.""
 }","['T1071', 'T1105']",['TA0002'],['TA0011']
30521,"
 [
   {
     ""Sid"": ""30521"",
     ""Technique ID"": ""T1595.001"",
     ""Technique Name"": ""Hardware Attack: Physical Access"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects an OpenSSL TLSv1 heartbeat read overrun attempt, which could allow an attacker to gain unauthorized access to a vulnerable client.""
   },
   {
     ""Sid"": ""30521"",
     ""Technique ID"": ""T1607.001"",
     ""Technique Name"": ""Hardware Attack: Peripheral Device Compromise"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects an OpenSSL TLSv1 heartbeat read overrun attempt, which could allow an attacker to gain unauthorized access to a vulnerable client by compromising a peripheral device.""
   }
 ]
 ","['T1595', 'T1607']",['TA0009'],['TA0043']
19079,"
 [
   {
     ""Sid"": ""19079"",
     ""Technique ID"": ""T1210"",
     ""Technique Name"": ""Object Hijacking"",
     ""Quotes"": [
       ""\""info_array.length|3B| i ++""
     ],
     ""Explanation"": ""The rule looks for a specific JavaScript code that is used to hijack objects in Internet Explorer. This code is used by attackers to gain control of the browser and execute malicious code.""
   },
   {
     ""Sid"": ""19079"",
     ""Technique ID"": ""T1058"",
     ""Technique Name"": ""Input Validation"",
     ""Quotes"": [
       ""\""function post_info(info_array)\""""
     ],
     ""Explanation"": ""The rule looks for a specific JavaScript function that is used to validate input data. This function is used by attackers to bypass input validation checks and execute malicious code.""
   }
 ]
 ","['T1210', 'T1058']",['TA0003'],['TA0008']
58723,"{
   ""Sid"": ""58723"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploitation of Remote Services"",
   ""Quotes"": ""Exploitation of remote services refers to techniques that involve exploiting vulnerabilities in remote services to execute arbitrary code or gain unauthorized access to systems."",
   ""Explanation"": ""Apache Log4j remote code execution attempt by making a malicious HTTP request with a jndi string""
 }
 {
   ""Sid"": ""58723"",
   ""Technique ID"": ""T1191"",
   ""Technique Name"": ""Remote Code Execution"",
   ""Quotes"": ""Remote code execution refers to techniques that allow an attacker to execute arbitrary code on a remote system."",
   ""Explanation"": ""Apache Log4j remote code execution attempt""
 }","['T1190', 'T1191']",['TA0001'],['TA0001']
40493,"
 [
   {
     ""Sid"": ""40493"",
     ""Technique ID"": ""T1194"",
     ""Technique Name"": ""XSL Transform Code Injection"",
     ""Quotes"": [
       ""\""XSL transform code injection is a technique that allows an attacker to execute arbitrary code on a remote server by exploiting a vulnerability in an XSLT processor.""
     ],
     ""Explanation"": ""The rule matches requests to the Ektron ServerControlWS.asmx XSL transform service that contain a malicious XSL payload. This payload can be used to execute arbitrary code on the server.""
   },
   {
     ""Sid"": ""40493"",
     ""Technique ID"": ""T1110"",
     ""Technique Name"": ""Web Server: Code Injection"",
     ""Quotes"": [
       ""\""Web Server: Code Injection is a technique that allows an attacker to execute arbitrary code on a remote web server by exploiting a vulnerability in the server's codebase.""
     ],
     ""Explanation"": ""The rule matches requests to the Ektron ServerControlWS.asmx web service that contain a malicious XSL payload. This payload can be used to execute arbitrary code on the server.""
   }
 ]
 ","['T1194', 'T1110']",['TA0005'],['TA0006']
59926,"
 {
   ""Sid"": ""59926"",
   ""Technique ID"": ""T1106"",
   ""Technique Name"": ""Command and Scripting Interpreter"",
   ""Quotes"": [
     ""\""Python remote shell spawn attempt\""""
   ],
   ""Explanation"": ""The Snort rule detects an attempt to spawn a Python remote shell on the target system, which could be used for command and control purposes.""
 }
 ",['T1106'],['TA0002'],['TA0002']
60283,"
 {
   ""Sid"": ""60283"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Command and Scripting Interpreter"",
   ""Quotes"": [],
   ""Explanation"": ""The rule matches on HTTP traffic containing the string \"".php?\"" and the string \""&defined_vars\"". This suggests that the traffic is attempting to exploit a PHP web shell vulnerability, which could allow an attacker to execute arbitrary commands on the target system.""
 }
 ",['T1105'],['TA0003'],['TA0011']
18932,"
 {
   ""Sid"": ""18932"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for a specific pattern in HTTP traffic that is associated with an unauthorized attempt to add an application to a JBoss server. This type of attack is commonly used by attackers to gain a foothold in a system and could be part of a broader exploitation campaign.""
 }
 ",['T1190'],"['TA0005', 'TA0001', 'TA0004', 'TA0003']",['TA0001']
6207,"{
   ""Sid"": ""6207"",
   ""Technique ID"": ""T1420"",
   ""Technique Name"": ""Keylogger"",
   ""Quotes"": [
     ""\""===========\""""
   ],
   ""Explanation"": ""The rule checks for the presence of the string \""===========\"" in the content of the SMTP traffic, which is a known indicator of the WinSession Logger keylogger.""
 }
 {
   ""Sid"": ""6207"",
   ""Technique ID"": ""T1074"",
   ""Technique Name"": ""Data from Remote System"",
   ""Quotes"": [
     ""\""WinSession Logger\""""
   ],
   ""Explanation"": ""The rule checks for the presence of the string \""WinSession Logger\"" in the content of the SMTP traffic, which indicates that the keylogger is sending collected data to a remote system.""
 }","['T1420', 'T1074']","['TA0006', 'TA0009']",['TA0009']
37389,"{
   ""Sid"": ""37389"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Credential Dumping"",
   ""Quotes"": ""\""Authorization|3A| is often used for basic authentication"",
   ""Explanation"": ""The rule looks for an HTTP header with the \""Authorization\"" field followed by a colon (\"":\"") and then a base64-encoded string. This is a common format for HTTP Basic authentication, which transmits credentials in plaintext. The rule also checks for a specific base64-encoded string, which corresponds to the default password for Rockwell Automation devices. This suggests that the rule is designed to detect attempts to log in to Rockwell Automation devices using the default password. Credential dumping is a technique that involves stealing credentials from a system, which could be used to gain access to other systems or data.""
 }
 {
   ""Sid"": ""37389"",
   ""Technique ID"": ""T1581"",
   ""Technique Name"": ""Default Account Abuse"",
   ""Quotes"": ""The rule checks for a specific base64-encoded string, which corresponds to the default password for Rockwell Automation devices."",
   ""Explanation"": ""The rule looks for an HTTP header with the \""Authorization\"" field followed by a colon (\"":\"") and then a base64-encoded string. This is a common format for HTTP Basic authentication, which transmits credentials in plaintext. The rule also checks for a specific base64-encoded string, which corresponds to the default password for Rockwell Automation devices. This suggests that the rule is designed to detect attempts to log in to Rockwell Automation devices using the default password. Default account abuse is a technique that involves using default credentials to gain access to a system or account.""
 }","['T1190', 'T1581']","['TA0005', 'TA0001', 'TA0004', 'TA0003']",['TA0001']
50095,"
 {
   ""Sid"": ""50095"",
   ""Technique ID"": ""T1559"",
   ""Technique Name"": ""Certificate Transparency (CT) Evasion"",
   ""Quotes"": [
     ""\""Attempts to evade detection by not logging server-side certificates in CT logs and by providing their own intermediate certificate in the certificate chain\""""
   ],
   ""Explanation"": ""The rule looks for a self-signed certificate, which could be used to evade detection by not logging the certificate in a CT log.""
 }
 ",['T1559'],['TA0006'],['TA0002']
56616,"
 {
   ""Sid"": ""56616"",
   ""Technique ID"": ""T1036"",
   ""Technique Name"": ""Command and Control"",
   ""Quotes"": [
     ""\""The adversary may use covert channels or techniques to communicate with C2 servers, such as embedding commands in HTTP POST requests\"""",
     ""\""The adversary may use legitimate services, such as weather services, as a covert channel to communicate with C2 servers\""""
   ],
   ""Explanation"": ""The rule looks for Cobalt Strike beacon outbound connections. Cobalt Strike is a commercial remote access tool that can be used to control and manage compromised systems. The rule also uses the 'fast_pattern' and 'pcre' keywords to look for specific patterns in the HTTP request, which can be used to identify a beacon connection.""
 },
 {
   ""Sid"": ""56616"",
   ""Technique ID"": ""T1041"",
   ""Technique Name"": ""Exfiltration Over Command and Control Channel"",
   ""Quotes"": [
     ""\""The adversary may use C2 communications to exfiltrate data from the victim environment\"""",
     ""\""The adversary may use covert channels or techniques to communicate with C2 servers, such as embedding commands in HTTP POST requests\""""
   ],
   ""Explanation"": ""The rule also looks for Cobalt Strike beacon outbound connections. Cobalt Strike is a commercial remote access tool that can be used to control and manage compromised systems and can also be used to exfiltrate data from a victim system.""
 }
 ","['T1036', 'T1041']",['TA0011'],"['TA0005', 'TA0010']"
13768,"
 {
   ""Sid"": ""13768"",
   ""Technique ID"": ""T1406"",
   ""Technique Name"": ""Keylogging"",
   ""Quotes"": [
     ""\""CYBERsitter appears to be functioning\""""
   ],
   ""Explanation"": ""The rule detects the presence of CyberSitter, a keylogging software, by matching specific strings in the network traffic. Keylogging is a technique used by attackers to capture and record keystrokes, which can be used to steal sensitive information such as passwords and credit card numbers.""
 }
 ",['T1406'],"['TA0006', 'TA0009']",[]
44564,"
 {
   ""Sid"": ""44564"",
   ""Technique ID"": ""T1059"",
   ""Technique Name"": ""Command and Control"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects PowerShell Empire variant outbound connections, which is a type of C2 activity.""
 }
 {
   ""Sid"": ""44564"",
   ""Technique ID"": ""T1071"",
   ""Technique Name"": ""Data Exfiltration"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects PowerShell Empire variant outbound connections, which can be used for data exfiltration.""
 }
 ","['T1059', 'T1071']",['TA0002'],"['TA0002', 'TA0011']"
42834,"{
   ""Sid"": ""42834"",
   ""Technique ID"": ""T1100"",
   ""Technique Name"": ""Web Shell"",
   ""Quotes"": [
     ""Attackers may use web shells to bypass authentication mechanisms"",
     ""Web shells provide attackers with remote access to the underlying operating system, enabling them to perform additional malicious actions.""
   ],
   ""Explanation"": ""The rule triggers on a web shell connection, which is consistent with the remote access capabilities commonly provided by web shells. Additionally, the malicious payload is encoded with base64 and eval, which aligns with techniques used in web shell payloads.""
 }",['T1100'],['TA0003'],['TA0003']
49455,"{
   ""Sid"": ""49455"",
   ""Technique ID"": ""T1175"",
   ""Technique Name"": ""Vulnerability Exploitation"",
   ""Quotes"": [
     ""Attackers often use publicly available exploit code to target systems that have known vulnerabilities, including those that allow for webshell deployment."",
     ""Webshells are a type of backdoor that allows attackers to execute commands on a compromised system.""
   ],
   ""Explanation"": ""This rule detects attempts to upload a Perl webshell to a system. Perl webshells are a common tool used by attackers to gain remote access to a system. The rule looks for traffic containing the strings \""GIF8\"", \""a\"", and \""/usr/bin/perl\"". These strings are commonly found in Perl webshells.""
 },
 {
   ""Sid"": ""49455"",
   ""Technique ID"": ""T1068"",
   ""Technique Name"": ""Command and Scripting Interpreter"",
   ""Quotes"": [
     ""Attackers may use a command or scripting interpreter to execute malicious commands on a compromised system."",
     ""Webshells are often executed using a command or scripting interpreter, such as Perl.""
   ],
   ""Explanation"": ""This rule detects attempts to upload a Perl webshell to a system. Perl webshells are a common tool used by attackers to gain remote access to a system. The rule looks for traffic containing the strings \""GIF8\"", \""a\"", and \""/usr/bin/perl\"". These strings are commonly found in Perl webshells.""
 }","['T1175', 'T1068']",['TA0001'],['TA0004']
42834,"{
   ""Sid"": ""42834"",
   ""Technique ID"": ""T1100"",
   ""Technique Name"": ""Web Shell"",
   ""Quotes"": [
     ""Attackers may use web shells to bypass authentication mechanisms"",
     ""Web shells provide attackers with remote access to the underlying operating system, enabling them to perform additional malicious actions.""
   ],
   ""Explanation"": ""The rule triggers on a web shell connection, which is consistent with the remote access capabilities commonly provided by web shells. Additionally, the malicious payload is encoded with base64 and eval, which aligns with techniques used in web shell payloads.""
 }",['T1100'],['TA0003'],['TA0003']
